# cons_src_2019_03.tsv をマルチクラスのGLAD法で品質評価した結果
# 本tsvファイルの列名は以下の通り。ただし、この行のように、「#」で始める行はコメント行。
#当該語彙素ID	当該語彙素読み	当該語彙素	当該語彙素を構成する前部要素の語彙素ID	当該語彙素を構成する前部要素の語彙素読み	当該語彙素を構成する前部要素の語彙素	当該語彙素を構成する後部要素の語彙素ID	当該語彙素を構成する後部要素の語彙素読み	当該語彙素を構成する後部要素の語彙素	当該語彙素が先の構成要素からなる確率185429	サイフク	最福	13633	サイ	最	41791	フク	福	0.993823
38737	ユウヨ	有余	38593	ユウ	有	38983	ヨ	余	1.0
38618	ユウガ	優雅	103987	ユウ	優	67301	ミヤビ	雅	1.0
199320	アケユク	明け行く	509	アケル	明ける	1713	イク	行く	1.0
241890	チョウメイ	鳥名	50728	チョウ	鳥	37248	メイ	名	1.0
173159	ヒナタミズ	日向水	31595	ヒナタ	日向	36417	ミズ	水	1.0
172981	コスリアウ	擦り合う	12729	コスル	擦る	242	アウ	合う	1.0
251655	センショウ	船匠	20388	セン	船	178682	タクミ	匠	1.0
252067	リッポウセンチメートル	立法センチメートル	40032	リッポウ	立法	20569	センチメートル	センチメートル	1.0
64996	ブッショ	仏書	98335	ブツ	仏	16524	ショ	書	1.0
50506	ギョユ	魚油	9882	ギョ	魚	960	アブラ	油	1.0
20152	セソウ	世相	51901	セイ	世	20946	ソウ	相	1.0
159890	アルミパネル	アルミパネル-aluminium panel	1261	アルミ	アルミ-aluminium	30991	パネル	パネル-panel	1.0
197152	コクブン	国分	12502	コク	国	33543	ブン	分	1.0
197309	オボエカタル	覚え語る	5194	オボエル	覚える	6689	カタル	語る	1.0
297819	シュヒン	主品	16021	シュ	主	15589	シナ	品	1.0
24171	チョクリュウ	直流	24138	チョク	直	260123	リュウ	流	1.0
24145	チョクサン	直産	24138	チョク	直	14502	サン	産	1.0
24169	チョクヤク	直訳	24138	チョク	直	38154	ヤク	訳	1.0
164	アイゾメ	藍染め	80	アイ	藍	21433	ソメ	染め	1.0
5030	オッカケ	追っ掛け	4396	オウ	追う	6258	カケ	掛け	1.0
15094	シキ	史記	99355	シ	史	8267	キ	記	1.0
15080	シカン	史観	99355	シ	史	48597	カン	観	1.0
15038	シオフキ	潮吹き	15017	シオ	潮	203591	フキ	吹き	1.0
286289	タイカ	大禍	335384	タイ	大	5587	カ	禍	1.0
233886	コウメイ	紅明	51879	コウ	紅	37252	メイ	明	1.0
260013	カクレフス	隠れ伏す	6248	カクレル	隠れる	32824	フス	伏す	1.0
260018	タチツラネル	立ち連ねる	196923	タチ	立ち	24804	ツラネル	連ねる	1.0
259990	インフレリスク	インフレリスク	120769	インフレ	インフレ-inflation	39979	リスク	リスク-risk	1.0
40812	レンニュウ	練乳	69018	レン	練	23552	チチ	乳	1.0
290414	ナミタテル	並み立てる	27978	ナミ	並み	22506	タテル	立てる	1.0
267960	ナガレユク	流れ行く	27758	ナガレル	流れる	1713	イク	行く	1.0
268066	キノトヒツジ	乙未	50390	キノト	乙	64984	ヒツジ	未	1.0
330567	アイダマ	藍玉	80	アイ	藍	22637	タマ	玉	1.0
98155	コドモスウ	子供数	12884	コドモ	子供	18996	スウ	数	1.0
47216	イヌジニ	犬死に	2381	イヌ	犬	15611	シニ	死に	1.0
47267	イフウ	威風	93998	イ	威	32394	フウ	風	1.0
151688	ホクヒ	北碑	34614	ホク	北	31102	ヒ	碑	1.0
228525	カキノベル	書き述べる	6124	カク	書く	29195	ノベル	述べる	1.0
228646	オソレオモウ	恐れ思う	4987	オソレル	恐れる	5255	オモウ	思う	1.0
9901	ギョウシャ	業者	93505	ギョウ	業	37877	モノ	者	1.0
9943	ギョタイ	魚体	9882	ギョ	魚	21657	タイ	体	1.0
303312	ウチノル	打ち乗る	3208	ウチ	打ち	29277	ノル	乗る	1.0
256439	イイツカウ	言い使う	1571	イウ	言う	24457	ツカウ	使う	1.0
35738	マタガミ	股上	35736	マタ	股	2957	ウエ	上	1.0
11956	コウキ	後記	11841	コウ	後	8267	キ	記	1.0
64212	ハンズル	判ずる	30304	ハン	判	201614	ズル	ずる	1.0
64264	ニキ	二期	28181	ニ	二	8255	キ	期	1.0
12744	コソダテ	子育て	11786	コ	子	21323	ソダテ	育て	1.0
138889	ホクト	北都	34614	ホク	北	25832	ト	都	1.0
65482	フケイ	父系	287640	フ	父	10878	ケイ	系	1.0
68250	メロウ	女郎	119930	メ	女	40861	ロウ	郎	1.0
68709	ユブン	油分	38575	ユ	油	33543	ブン	分	1.0
207605	イイチギル	言い契る	1571	イウ	言う	23463	チギル	契る	1.0
200233	ヒロイツカム	拾い掴む	161155	ヒロイ	拾い	24474	ツカム	掴む	1.0
200247	セキチ	石地	20066	セキ	石	23384	チ	地	1.0
200396	タイホウ	大鳳	335384	タイ	大	281559	ホウ	鳳	1.0
240868	ホクヨク	北翼	34614	ホク	北	98870	ヨク	翼	1.0
104821	デイリグチ	出入り口	196888	デイリ	出入り	10196	クチ	口	1.0
173361	コウセツ	後節	11841	コウ	後	20244	セツ	節	1.0
173250	ガンシツ	岩質	8185	ガン	岩	15533	シツ	質	1.0
230599	キョウシュウ	教宗	9137	キョウ	教	260204	シュウ	宗	1.0
230815	タズネシル	尋ね知る	22310	タズネル	尋ねる	17162	シル	知る	1.0
8745	キヌズレ	衣擦れ	99713	キヌ	衣	58778	スレ	擦れ	1.0
191319	カキョウ	歌経	5584	カ	歌	9144	キョウ	経	1.0
191793	ボセキ	墓跡	35011	ボ	墓	857	アト	跡	1.0
279772	ショウイ	昇位	16547	ショウ	昇	10404	クライ	位	1.0
31736	ヒョウコウ	標高	200639	ヒョウ	標	11864	コウ	高	1.0
31911	ヒロバ	広場	31873	ヒロイ	広い	30506	バ	場	1.0
65856	ベニガラ	紅殻	278287	ベニ	紅	7220	カラ	殻	1.0
56018	シンヨウ	針葉	295636	シン	針	39007	ヨウ	葉	1.0
63475	ドワスレ	度忘れ	26947	ド	度	193745	ワスレ	忘れ	1.0
180191	シュセン	守戦	138548	シュ	守	47795	イクサ	戦	1.0
162767	チュウジョウ	柱上	56072	チュウ	柱	18466	ジョウ	上	1.0
40330	リョクショク	緑色	40328	リョク	緑	2613	イロ	色	1.0
39908	リキガク	力学	39902	リキ	力	7997	ガク	学	1.0
12090	コウシュウ	公衆	11826	コウ	公	16045	シュウ	衆	1.0
34872	ホンイ	本位	34869	ホン	本	10404	クライ	位	1.0
34619	ホクショウ	北照	34614	ホク	北	281508	ショウ	照	1.0
90536	トケカカル	解け掛かる	26360	トケル	解ける	6016	カカル	掛かる	1.0
194679	ナンリュウ	南流	28086	ナン	南	260123	リュウ	流	1.0
50708	キリカカル	切り掛かる	9554	キル	切る	6016	カカル	掛かる	1.0
50521	ギョリン	魚鱗	9882	ギョ	魚	3538	ウロコ	鱗	1.0
301432	コギマワル	漕ぎ回る	12594	コグ	漕ぐ	36121	マワル	回る	1.0
25621	デキダカ	出来高	25615	デキ	出来	21990	タカ	高	1.0
228364	カタリチラス	語り散らす	6689	カタル	語る	24224	チラス	散らす	1.0
228337	イイナゲク	言い嘆く	1571	イウ	言う	27795	ナゲク	嘆く	1.0
317583	カイココロミル	飼い試みる	305879	カイ	飼い	12634	ココロミル	試みる	1.0
317652	アソビチラス	遊び散らす	722	アソブ	遊ぶ	24224	チラス	散らす	1.0
306379	シカン	歯冠	14942	シ	歯	7451	カン	冠	1.0
306380	シカン	歯間	14942	シ	歯	35375	マ	間	1.0
52001	ゲドウ	外道	193427	ゲ	外	26976	ドウ	道	1.0
256388	アワセイデル	合わせ出でる	1299	アワセ	合わせ	2300	イデル	出でる	1.0
11573	ゲッスウ	月数	11581	ゲツ	月	18996	スウ	数	1.0
11560	ゲタ	下駄	11472	ゲ	下	22922	ダ	駄	1.0
184528	ホクテイ	北低	34614	ホク	北	284212	テイ	低	1.0
205958	シュウヨウ	秋陽	69336	シュウ	秋	39013	ヨウ	陽	1.0
205527	アユミナラブ	歩み並ぶ	1094	アユミ	歩み	28032	ナラブ	並ぶ	1.0
205534	イイカヨウ	言い通う	1571	イウ	言う	7214	カヨウ	通う	1.0
205681	トンボトリ	蜻蛉取り	26924	トンボ	蜻蛉	26750	トリ	取り	1.0
328341	トギラス	途切らす	25831	ト	途	9489	キラス	切らす	1.0
328372	ナニヤク	何役	28085	ナン	何	38148	ヤク	役	1.0
69114	ヨシキリ	葦切り	69110	ヨシ	葦	88068	キリ	切り	1.0
147523	ハカマスガタ	袴姿	29523	ハカマ	袴	19061	スガタ	姿	1.0
147641	カチョウ	花庁	168229	カ	花	214675	チョウ	庁	1.0
147269	テイナイ	庭内	274005	テイ	庭	3206	ウチ	内	1.0
147379	リョッキ	緑旗	40328	リョク	緑	29761	ハタ	旗	1.0
196208	ハードトップ	ハードトップ-hardtop	30489	ハード	ハード-hard	26491	トップ	トップ-top	1.0
196183	プリントアウト	プリントアウト-printout	33731	プリント	プリント-print	248	アウト	アウト-out	1.0
196181	スカイダイビング	スカイダイビング-skydiving	41831	スカイ	スカイ-sky	23068	ダイビング	ダイビング-diving	1.0
178646	ジョウヤク	定約	56799	ジョウ	定	38150	ヤク	約	1.0
294177	ヒソマリカエル	潜まり返る	64800	ヒソマル	潜まる	5979	カエル	返る	1.0
209205	オシタエル	押し耐える	4963	オス	押す	21979	タエル	耐える	1.0
199998	ウレエナゲク	憂え嘆く	3526	ウレエル	憂える	27795	ナゲク	嘆く	1.0
63624	チンピン	珍品	24249	チン	珍	31935	ヒン	品	1.0
61513	テアイ	手合い	24877	テ	手	73	アイ	合い	1.0
141000	ハクエン	白煙	29567	ハク	白	11222	ケムリ	煙	1.0
140983	レンギョウ	練行	69018	レン	練	9885	ギョウ	行	1.0
193182	モトドオリ	元通り	37819	モト	元	26203	トオリ	通り	1.0
193109	ブリカエシ	振り返し	33471	ブリ	振り	5964	カエシ	返し	1.0
31141	ヒカク	非核	31107	ヒ	非	6125	カク	核	1.0
55947	シンニチ	親日	17239	シン	親	28375	ニチ	日	1.0
55936	ジンド	塵土	100685	ジン	塵	26945	ド	土	1.0
19752	セイキョウ	聖教	19693	セイ	聖	9137	キョウ	教	1.0
266403	アラドリ	荒取り	1101	アラ	荒	26750	トリ	取り	1.0
54420	シドウ	私道	14946	シ	私	26976	ドウ	道	1.0
87553	カンシュ	館主	251499	カン	館	16021	シュ	主	1.0
241107	ショウドウ	鐘堂	87747	ショウ	鐘	26972	ドウ	堂	1.0
4397	オウイ	王位	4393	オウ	王	10404	クライ	位	1.0
35135	ボクシ	牧師	270080	ボク	牧	14937	シ	師	1.0
35166	ボゼン	墓前	35011	ボ	墓	35465	マエ	前	1.0
175736	デンスウ	田数	25738	デン	田	18996	スウ	数	1.0
175694	ウゴキススム	動き進む	3095	ウゴキ	動き	19186	ススム	進む	1.0
176164	ギョリュウ	魚竜	9882	ギョ	魚	40130	リュウ	竜	1.0
226291	リンザイ	林材	177178	リン	林	104941	ザイ	材	1.0
298831	ガイセン	外戦	7895	ガイ	外	47795	イクサ	戦	1.0
52775	キンタマ	金玉	9604	キン	金	22637	タマ	玉	1.0
52770	エキガク	易学	52765	エキ	易	7997	ガク	学	1.0
47709	ウエシタ	上下	2957	ウエ	上	15396	シタ	下	1.0
47726	ウカイ	鵜飼い	2896	ウ	鵜	305879	カイ	飼い	1.0
93412	ニッチュウ	日中	28375	ニチ	日	23741	チュウ	中	1.0
235042	アソビアカス	遊び明かす	715	アソビ	遊び	328	アカス	明かす	1.0
269005	コトナイ	事無い	12836	コト	事	27442	ナイ	無い	1.0
32717	フケン	府県	32291	フ	府	11256	ケン	県	1.0
32586	フギ	付議	32289	フ	付	9755	ギ	議	1.0
32558	フキ	付記	32289	フ	付	8267	キ	記	1.0
32822	フジン	婦人	32290	フ	婦	31500	ヒト	人	1.0
41392	ワンリョク	腕力	310366	ワン	腕	23443	チカラ	力	1.0
41324	ワヨウ	和洋	41103	ワ	和	39003	ヨウ	洋	1.0
168224	キュウグン	旧軍	94078	キュウ	旧	10829	グン	軍	1.0
196540	センリョウ	千両	20376	セン	千	40192	リョウ	両-助数詞	1.0
293046	ナンガン	男官	198907	ナン	男	7456	カン	官	1.0
57708	ショトウ	初等	16522	ショ	初	25874	トウ	等	1.0
57722	セイシュ	清酒	57467	セイ	清	14065	サケ	酒	1.0
57783	ショリョウ	所領	16523	ショ	所	269957	リョウ	領	1.0
318898	ノビタツ	伸び立つ	29161	ノビ	伸び	22436	タツ	立つ	1.0
